epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,1781.85,0.35858,0.27795,0.8416,0.76719,0.73492,0.79624,0.67067,0.575,0.65956,0.88718,0.000242406,0.000242406,0.000242406
373,1786.36,0.36203,0.27789,0.85675,0.7973,0.70719,0.79513,0.66841,0.58253,0.65627,0.88768,0.000241375,0.000241375,0.000241375
374,1790.9,0.35061,0.274,0.84681,0.80439,0.68819,0.78448,0.65526,0.57386,0.66822,0.88379,0.000240344,0.000240344,0.000240344
375,1795.48,0.36363,0.28284,0.83902,0.78269,0.69006,0.77982,0.65333,0.5676,0.6868,0.8787,0.000239313,0.000239313,0.000239313
376,1800.1,0.35304,0.27375,0.83956,0.78828,0.67756,0.77182,0.64891,0.55557,0.70791,0.87543,0.000238281,0.000238281,0.000238281
377,1804.67,0.37053,0.28273,0.84489,0.79408,0.66484,0.76596,0.6436,0.56129,0.7319,0.87878,0.00023725,0.00023725,0.00023725
378,1809.23,0.35075,0.27588,0.84569,0.78649,0.68333,0.75837,0.63869,0.55962,0.73322,0.88222,0.000236219,0.000236219,0.000236219
379,1813.82,0.37599,0.28603,0.84383,0.75686,0.7145,0.77031,0.64765,0.56704,0.71988,0.88533,0.000235188,0.000235188,0.000235188
380,1818.39,0.33116,0.26397,0.85618,0.80162,0.69826,0.78323,0.66044,0.56497,0.69292,0.8857,0.000234156,0.000234156,0.000234156
381,1822.96,0.34528,0.27052,0.84343,0.81825,0.69135,0.79724,0.66906,0.57427,0.65312,0.88692,0.000233125,0.000233125,0.000233125
382,1827.6,0.35346,0.26652,0.83694,0.762,0.74305,0.79704,0.66772,0.58026,0.64362,0.88849,0.000232094,0.000232094,0.000232094
383,1832.2,0.35605,0.2701,0.84432,0.79805,0.71477,0.79041,0.66175,0.58115,0.65212,0.89091,0.000231062,0.000231062,0.000231062
384,1836.81,0.33076,0.25582,0.8386,0.76388,0.72553,0.78966,0.65959,0.56758,0.65586,0.88862,0.000230031,0.000230031,0.000230031
385,1841.43,0.35066,0.26683,0.83982,0.75966,0.72986,0.79358,0.66443,0.56488,0.64992,0.88539,0.000229,0.000229,0.000229
386,1846.01,0.35813,0.28908,0.85072,0.8142,0.70096,0.79955,0.67465,0.56423,0.6466,0.88486,0.000227969,0.000227969,0.000227969
387,1850.64,0.35072,0.2744,0.84541,0.79207,0.71296,0.79417,0.66645,0.58694,0.65418,0.89148,0.000226938,0.000226938,0.000226938
388,1855.18,0.33895,0.25849,0.83798,0.78976,0.7099,0.78458,0.65883,0.57617,0.66511,0.88417,0.000225906,0.000225906,0.000225906
389,1859.75,0.37801,0.2792,0.84619,0.81592,0.69866,0.79096,0.66839,0.56077,0.66018,0.88023,0.000224875,0.000224875,0.000224875
390,1864.33,0.36116,0.27685,0.84206,0.83262,0.69089,0.80088,0.6684,0.56833,0.63516,0.88179,0.000223844,0.000223844,0.000223844
391,1868.85,0.34715,0.26351,0.8443,0.80901,0.69069,0.80131,0.67234,0.57728,0.65567,0.88998,0.000222813,0.000222813,0.000222813
392,1873.42,0.34368,0.26268,0.8483,0.81291,0.68922,0.79902,0.66625,0.57664,0.66354,0.88765,0.000221781,0.000221781,0.000221781
393,1877.96,0.35172,0.26233,0.84064,0.79353,0.6987,0.79858,0.66567,0.55875,0.65183,0.88432,0.00022075,0.00022075,0.00022075
394,1882.54,0.33819,0.26542,0.84195,0.78679,0.72047,0.79781,0.6648,0.5489,0.64211,0.8852,0.000219719,0.000219719,0.000219719
395,1887.12,0.33775,0.26331,0.84507,0.80883,0.70712,0.78546,0.65757,0.54961,0.64052,0.88571,0.000218688,0.000218688,0.000218688
396,1891.73,0.35059,0.26678,0.84306,0.79401,0.7051,0.79184,0.66278,0.57268,0.64633,0.88829,0.000217656,0.000217656,0.000217656
397,1896.34,0.34852,0.26408,0.83878,0.81413,0.69679,0.79718,0.66972,0.58471,0.66127,0.89172,0.000216625,0.000216625,0.000216625
398,1900.97,0.34595,0.26464,0.84651,0.81947,0.69036,0.79384,0.66535,0.58697,0.67064,0.88875,0.000215594,0.000215594,0.000215594
399,1905.57,0.34688,0.27402,0.84132,0.7769,0.7277,0.79269,0.66369,0.59188,0.66614,0.88637,0.000214562,0.000214562,0.000214562
400,1910.13,0.32097,0.25002,0.82955,0.81659,0.68585,0.79605,0.66201,0.59273,0.67105,0.89054,0.000213531,0.000213531,0.000213531
401,1914.75,0.31398,0.24556,0.8308,0.77305,0.71089,0.79769,0.66287,0.60718,0.6761,0.90337,0.0002125,0.0002125,0.0002125
402,1919.31,0.3395,0.25481,0.83943,0.75601,0.73775,0.79472,0.66125,0.59267,0.68028,0.89236,0.000211469,0.000211469,0.000211469
403,1923.94,0.34106,0.2681,0.83793,0.77384,0.73794,0.79376,0.661,0.58404,0.67428,0.88641,0.000210437,0.000210437,0.000210437
404,1928.54,0.33563,0.2557,0.84011,0.76186,0.73426,0.78671,0.65321,0.57042,0.67011,0.88198,0.000209406,0.000209406,0.000209406
405,1933.12,0.35974,0.27931,0.8453,0.78333,0.72309,0.78065,0.6488,0.56777,0.66913,0.88183,0.000208375,0.000208375,0.000208375
406,1937.71,0.32529,0.2453,0.83498,0.77763,0.72781,0.77728,0.64516,0.5721,0.68994,0.88671,0.000207344,0.000207344,0.000207344
407,1942.22,0.32893,0.25286,0.83785,0.77099,0.7264,0.78154,0.65173,0.57141,0.68774,0.88783,0.000206313,0.000206313,0.000206313
408,1946.78,0.33781,0.25777,0.84204,0.76937,0.74234,0.78408,0.65574,0.58332,0.68135,0.88875,0.000205281,0.000205281,0.000205281
409,1951.38,0.328,0.25279,0.84284,0.77631,0.73,0.78749,0.65415,0.58193,0.6606,0.88826,0.00020425,0.00020425,0.00020425
410,1956.06,0.33214,0.25932,0.8294,0.82948,0.69182,0.79068,0.65853,0.5769,0.64726,0.88824,0.000203219,0.000203219,0.000203219
411,1960.6,0.32956,0.2583,0.85152,0.83544,0.68139,0.79892,0.66473,0.57837,0.64979,0.88996,0.000202188,0.000202188,0.000202188
412,1965.16,0.35371,0.27388,0.828,0.81673,0.67367,0.79797,0.66459,0.57782,0.65843,0.89084,0.000201156,0.000201156,0.000201156
413,1969.75,0.33349,0.25995,0.83724,0.82384,0.66597,0.794,0.6594,0.57782,0.66018,0.89266,0.000200125,0.000200125,0.000200125
414,1974.38,0.33877,0.26921,0.84228,0.79874,0.67742,0.78842,0.65883,0.566,0.65809,0.89107,0.000199094,0.000199094,0.000199094
415,1978.97,0.33344,0.25867,0.84363,0.78229,0.70814,0.79135,0.6598,0.56005,0.64666,0.89098,0.000198063,0.000198063,0.000198063
416,1983.51,0.32436,0.24845,0.82504,0.78684,0.70501,0.79638,0.66667,0.55504,0.64912,0.88818,0.000197031,0.000197031,0.000197031
417,1988.22,0.32476,0.25066,0.83789,0.7593,0.71818,0.79697,0.66651,0.55169,0.64753,0.88544,0.000196,0.000196,0.000196
418,1992.82,0.31271,0.24048,0.83334,0.80502,0.69221,0.79933,0.66744,0.55088,0.64477,0.88543,0.000194969,0.000194969,0.000194969
419,1997.43,0.34407,0.25631,0.83472,0.80582,0.70287,0.79704,0.66282,0.57965,0.65938,0.89585,0.000193938,0.000193938,0.000193938
420,2002,0.32479,0.2493,0.83459,0.80404,0.70249,0.79369,0.65859,0.59168,0.68008,0.90148,0.000192906,0.000192906,0.000192906
421,2006.58,0.33378,0.25402,0.84644,0.79676,0.71056,0.80073,0.66729,0.58523,0.64809,0.8937,0.000191875,0.000191875,0.000191875
422,2011.13,0.34801,0.26036,0.83846,0.80315,0.70123,0.80094,0.66587,0.58427,0.65019,0.89734,0.000190844,0.000190844,0.000190844
423,2015.79,0.3331,0.25104,0.84011,0.84028,0.67725,0.79529,0.66571,0.56609,0.64267,0.89024,0.000189812,0.000189812,0.000189812
424,2020.27,0.34814,0.26394,0.82842,0.75272,0.76611,0.79855,0.66388,0.5756,0.63019,0.88971,0.000188781,0.000188781,0.000188781
425,2024.94,0.3545,0.26875,0.84774,0.79523,0.73601,0.80343,0.66643,0.56245,0.6201,0.88321,0.00018775,0.00018775,0.00018775
426,2029.55,0.3163,0.24743,0.82387,0.78178,0.75163,0.80722,0.67054,0.55674,0.60392,0.87966,0.000186719,0.000186719,0.000186719
427,2034.19,0.33354,0.25175,0.83365,0.78182,0.75283,0.8098,0.67486,0.55925,0.60412,0.87997,0.000185688,0.000185688,0.000185688
428,2038.78,0.33718,0.25741,0.83458,0.78617,0.75255,0.81365,0.67783,0.55791,0.60788,0.87915,0.000184656,0.000184656,0.000184656
429,2043.45,0.33544,0.25015,0.83597,0.80098,0.72088,0.8166,0.68072,0.55695,0.6121,0.8797,0.000183625,0.000183625,0.000183625
430,2048.09,0.3362,0.25957,0.83302,0.82034,0.71134,0.81319,0.681,0.55164,0.61587,0.87952,0.000182594,0.000182594,0.000182594
431,2052.67,0.31546,0.24545,0.83599,0.81825,0.70254,0.81426,0.68303,0.55321,0.62902,0.88213,0.000181563,0.000181563,0.000181563
432,2057.38,0.31706,0.24929,0.84123,0.81164,0.69917,0.80705,0.67989,0.54735,0.64359,0.88081,0.000180531,0.000180531,0.000180531
433,2061.92,0.31284,0.24502,0.84195,0.81464,0.68964,0.80261,0.67296,0.54945,0.64486,0.88035,0.0001795,0.0001795,0.0001795
434,2066.52,0.33182,0.24779,0.83071,0.80126,0.69451,0.79633,0.66698,0.55435,0.65058,0.884,0.000178469,0.000178469,0.000178469
435,2071.05,0.30663,0.24449,0.83258,0.78152,0.70651,0.79446,0.66492,0.55649,0.64899,0.88603,0.000177437,0.000177437,0.000177437
436,2075.66,0.34034,0.25274,0.83379,0.8082,0.67569,0.7935,0.66274,0.56761,0.66686,0.88662,0.000176406,0.000176406,0.000176406
437,2080.21,0.31551,0.24436,0.83517,0.7948,0.68705,0.79274,0.65854,0.57045,0.67732,0.888,0.000175375,0.000175375,0.000175375
438,2084.87,0.3252,0.2505,0.83109,0.81007,0.68029,0.78599,0.65607,0.56746,0.6776,0.88595,0.000174344,0.000174344,0.000174344
439,2089.56,0.32705,0.25838,0.83845,0.74948,0.73499,0.7893,0.65874,0.56097,0.6623,0.88315,0.000173313,0.000173313,0.000173313
440,2094.16,0.30708,0.23642,0.82998,0.71742,0.76082,0.79027,0.65873,0.55901,0.66609,0.88285,0.000172281,0.000172281,0.000172281
441,2098.77,0.32273,0.2526,0.83895,0.75915,0.71352,0.78842,0.65622,0.56516,0.67505,0.8848,0.00017125,0.00017125,0.00017125
442,2103.34,0.33432,0.25057,0.83971,0.76718,0.70858,0.78926,0.6595,0.57074,0.67184,0.8871,0.000170219,0.000170219,0.000170219
443,2108.08,0.31878,0.24029,0.82736,0.74123,0.7217,0.78684,0.65769,0.56661,0.67286,0.88735,0.000169188,0.000169188,0.000169188
444,2112.63,0.30282,0.23796,0.8248,0.74144,0.72209,0.78033,0.65194,0.55915,0.67972,0.8861,0.000168156,0.000168156,0.000168156
445,2117.24,0.3208,0.2458,0.83026,0.78246,0.67069,0.77372,0.64809,0.55607,0.6854,0.8847,0.000167125,0.000167125,0.000167125
446,2121.83,0.31835,0.24071,0.83195,0.76374,0.68034,0.77424,0.64725,0.55299,0.69217,0.88497,0.000166094,0.000166094,0.000166094
447,2126.43,0.31471,0.24751,0.82994,0.7742,0.68627,0.77427,0.65374,0.54879,0.68872,0.88553,0.000165063,0.000165063,0.000165063
448,2131.05,0.30694,0.23456,0.82245,0.79957,0.67761,0.78199,0.6588,0.54777,0.68608,0.88407,0.000164031,0.000164031,0.000164031
449,2135.64,0.32007,0.25344,0.83352,0.79052,0.69303,0.78455,0.66245,0.55443,0.68443,0.88417,0.000163,0.000163,0.000163
450,2140.28,0.32237,0.24998,0.83557,0.74498,0.72775,0.78974,0.66523,0.56255,0.68917,0.88721,0.000161969,0.000161969,0.000161969
451,2144.93,0.3145,0.24896,0.83509,0.73458,0.73243,0.79047,0.66491,0.56577,0.68735,0.88976,0.000160938,0.000160938,0.000160938
452,2149.59,0.31535,0.24039,0.83344,0.73359,0.73126,0.78555,0.66061,0.56257,0.69004,0.89024,0.000159906,0.000159906,0.000159906
453,2154.15,0.31862,0.24213,0.83983,0.73044,0.73877,0.78661,0.65831,0.55733,0.68922,0.88887,0.000158875,0.000158875,0.000158875
454,2158.82,0.33796,0.26602,0.83505,0.75552,0.73663,0.78893,0.66027,0.55364,0.67315,0.88836,0.000157844,0.000157844,0.000157844
455,2163.38,0.31409,0.24281,0.83377,0.7332,0.75165,0.78961,0.66306,0.5514,0.67578,0.88631,0.000156812,0.000156812,0.000156812
456,2168.05,0.30865,0.24155,0.82767,0.76354,0.72362,0.78905,0.66145,0.55203,0.67054,0.88531,0.000155781,0.000155781,0.000155781
457,2172.82,0.30751,0.24359,0.83651,0.73837,0.75566,0.78955,0.66433,0.54554,0.66876,0.88307,0.00015475,0.00015475,0.00015475
458,2177.38,0.30968,0.2375,0.84343,0.74847,0.7632,0.79109,0.66063,0.55997,0.68496,0.88648,0.000153719,0.000153719,0.000153719
459,2181.95,0.3178,0.24527,0.84235,0.74692,0.74789,0.78979,0.66205,0.57441,0.70313,0.89094,0.000152688,0.000152688,0.000152688
460,2186.54,0.30863,0.23517,0.82433,0.79226,0.70863,0.78842,0.66073,0.59832,0.71056,0.89876,0.000151656,0.000151656,0.000151656
461,2191.1,0.32059,0.24764,0.84773,0.7887,0.70052,0.78139,0.65479,0.60128,0.71681,0.89702,0.000150625,0.000150625,0.000150625
462,2195.64,0.2971,0.23303,0.83902,0.778,0.70379,0.77591,0.65237,0.56981,0.7136,0.88272,0.000149594,0.000149594,0.000149594
463,2200.29,0.31443,0.2322,0.83241,0.78242,0.69585,0.77833,0.65386,0.56437,0.70299,0.88126,0.000148563,0.000148563,0.000148563
464,2204.92,0.31292,0.24485,0.85439,0.75877,0.72902,0.7869,0.65843,0.56172,0.69393,0.88096,0.000147531,0.000147531,0.000147531
465,2209.48,0.31649,0.24884,0.83961,0.76868,0.7255,0.78999,0.65971,0.56502,0.68839,0.88453,0.0001465,0.0001465,0.0001465
466,2214.09,0.3074,0.24436,0.82503,0.79905,0.69961,0.79272,0.65989,0.57629,0.7036,0.89263,0.000145469,0.000145469,0.000145469
467,2218.74,0.33355,0.2572,0.82893,0.79853,0.69331,0.78471,0.65513,0.56784,0.69633,0.88517,0.000144438,0.000144438,0.000144438
468,2223.28,0.3097,0.23318,0.83269,0.76322,0.71473,0.7788,0.65283,0.56017,0.70158,0.87684,0.000143406,0.000143406,0.000143406
469,2227.85,0.30178,0.23619,0.8325,0.74052,0.73199,0.78198,0.65527,0.56048,0.69919,0.87969,0.000142375,0.000142375,0.000142375
470,2232.38,0.30038,0.24045,0.83431,0.77166,0.70674,0.77559,0.65316,0.55127,0.68977,0.87756,0.000141344,0.000141344,0.000141344
471,2236.95,0.31772,0.24436,0.82463,0.78982,0.70552,0.77579,0.65246,0.54327,0.67669,0.87591,0.000140313,0.000140313,0.000140313
472,2241.72,0.31826,0.2455,0.82296,0.78968,0.70247,0.77269,0.65441,0.53934,0.68194,0.87606,0.000139281,0.000139281,0.000139281
473,2246.85,0.32694,0.25258,0.82813,0.79927,0.70596,0.78255,0.66185,0.54037,0.67474,0.8774,0.00013825,0.00013825,0.00013825
474,2251.48,0.30914,0.24254,0.83594,0.80209,0.7121,0.78324,0.66199,0.54211,0.6656,0.87937,0.000137219,0.000137219,0.000137219
475,2256.54,0.30189,0.23355,0.83401,0.78593,0.72365,0.78129,0.65582,0.5479,0.66107,0.87979,0.000136187,0.000136187,0.000136187
476,2261.17,0.29819,0.23599,0.82283,0.80987,0.71089,0.78808,0.65929,0.55015,0.66224,0.87629,0.000135156,0.000135156,0.000135156
477,2265.9,0.30838,0.23674,0.82789,0.78286,0.74339,0.7921,0.66396,0.55092,0.65138,0.87751,0.000134125,0.000134125,0.000134125
478,2270.44,0.30611,0.23654,0.83276,0.80043,0.73434,0.79603,0.66882,0.54312,0.63902,0.8758,0.000133094,0.000133094,0.000133094
479,2275.03,0.29032,0.22785,0.82765,0.78717,0.74932,0.79924,0.66969,0.54236,0.63969,0.87668,0.000132063,0.000132063,0.000132063
480,2279.53,0.28946,0.22995,0.82352,0.77875,0.75335,0.80097,0.67163,0.54381,0.63711,0.87666,0.000131031,0.000131031,0.000131031
481,2284.03,0.29336,0.22954,0.82504,0.78667,0.74114,0.80218,0.6757,0.54901,0.63428,0.87933,0.00013,0.00013,0.00013
482,2288.59,0.31289,0.24773,0.82867,0.81976,0.71858,0.80609,0.67793,0.55507,0.62554,0.87924,0.000128969,0.000128969,0.000128969
483,2293.22,0.30647,0.24976,0.82599,0.81873,0.71874,0.80863,0.67675,0.56342,0.62565,0.8791,0.000127937,0.000127937,0.000127937
484,2297.75,0.30581,0.23513,0.82921,0.8248,0.71871,0.80864,0.67725,0.56415,0.63376,0.88024,0.000126906,0.000126906,0.000126906
485,2302.33,0.30774,0.24141,0.83332,0.82381,0.72015,0.80746,0.67527,0.56372,0.6451,0.87773,0.000125875,0.000125875,0.000125875
486,2306.91,0.31736,0.24338,0.83276,0.78625,0.74509,0.80597,0.67437,0.56268,0.64259,0.87502,0.000124844,0.000124844,0.000124844
487,2311.56,0.31608,0.23942,0.82478,0.76781,0.75928,0.80382,0.67302,0.5583,0.64852,0.87404,0.000123812,0.000123812,0.000123812
488,2316.17,0.28716,0.23076,0.83015,0.77065,0.76138,0.80305,0.67406,0.55951,0.64899,0.87622,0.000122781,0.000122781,0.000122781
489,2320.68,0.31146,0.24164,0.82496,0.79563,0.74036,0.80256,0.67233,0.55915,0.65767,0.87757,0.00012175,0.00012175,0.00012175
490,2325.25,0.29507,0.22902,0.825,0.77528,0.75181,0.8002,0.67056,0.55747,0.66688,0.87862,0.000120719,0.000120719,0.000120719
491,2329.78,0.30591,0.23783,0.83428,0.7823,0.74908,0.79713,0.66613,0.55412,0.67633,0.87896,0.000119688,0.000119688,0.000119688
492,2334.39,0.30448,0.23943,0.8295,0.79066,0.73863,0.7922,0.66196,0.55397,0.69128,0.87756,0.000118656,0.000118656,0.000118656
493,2339.02,0.28188,0.2235,0.8279,0.78604,0.72422,0.78972,0.65894,0.56618,0.70082,0.87837,0.000117625,0.000117625,0.000117625
494,2343.59,0.31051,0.24352,0.83477,0.76096,0.74552,0.79308,0.66278,0.56937,0.69986,0.87884,0.000116594,0.000116594,0.000116594
495,2348.18,0.31451,0.24672,0.8313,0.78486,0.734,0.79607,0.66709,0.5615,0.68954,0.87695,0.000115562,0.000115562,0.000115562
496,2352.76,0.30299,0.23539,0.82626,0.78538,0.73768,0.79696,0.66804,0.55797,0.68872,0.87723,0.000114531,0.000114531,0.000114531
497,2357.34,0.30287,0.23874,0.82969,0.80429,0.71168,0.7944,0.6654,0.5612,0.69619,0.88017,0.0001135,0.0001135,0.0001135
498,2361.89,0.29415,0.23217,0.81861,0.79977,0.7102,0.79253,0.65954,0.56289,0.69782,0.88208,0.000112469,0.000112469,0.000112469
499,2366.43,0.2884,0.22627,0.82693,0.79037,0.7248,0.79555,0.6625,0.56459,0.69594,0.88354,0.000111438,0.000111438,0.000111438
500,2370.98,0.29419,0.23834,0.82665,0.80002,0.7209,0.79813,0.66441,0.57278,0.68923,0.8862,0.000110406,0.000110406,0.000110406
501,2375.53,0.28743,0.22528,0.82687,0.7974,0.73028,0.80327,0.66718,0.57012,0.67884,0.88377,0.000109375,0.000109375,0.000109375
502,2380.05,0.29232,0.23354,0.83838,0.7881,0.72909,0.80182,0.66735,0.56796,0.66911,0.88357,0.000108344,0.000108344,0.000108344
503,2384.63,0.29556,0.23497,0.82359,0.78733,0.72979,0.79722,0.66449,0.56589,0.65592,0.88429,0.000107312,0.000107312,0.000107312
504,2389.19,0.29469,0.23292,0.82459,0.79205,0.73466,0.79499,0.66291,0.56345,0.64066,0.88519,0.000106281,0.000106281,0.000106281
505,2393.76,0.2893,0.22706,0.83133,0.796,0.72325,0.79069,0.6603,0.56196,0.64369,0.88462,0.00010525,0.00010525,0.00010525
506,2398.39,0.27808,0.21532,0.81436,0.79457,0.72834,0.7939,0.6643,0.56464,0.65739,0.88379,0.000104219,0.000104219,0.000104219
507,2402.98,0.29149,0.23267,0.82812,0.79076,0.72134,0.79487,0.66507,0.55973,0.66947,0.88275,0.000103187,0.000103187,0.000103187
508,2407.53,0.29542,0.23742,0.82525,0.78898,0.72084,0.7973,0.66925,0.55158,0.6541,0.87963,0.000102156,0.000102156,0.000102156
509,2412.08,0.29599,0.22844,0.82949,0.764,0.7398,0.793,0.66843,0.55013,0.65245,0.87891,0.000101125,0.000101125,0.000101125
510,2416.68,0.31293,0.24158,0.82647,0.82013,0.68779,0.79009,0.66644,0.55742,0.65641,0.88222,0.000100094,0.000100094,0.000100094
511,2421.21,0.30343,0.23456,0.82517,0.82214,0.68778,0.79144,0.66551,0.56176,0.64271,0.8853,9.90625e-05,9.90625e-05,9.90625e-05
512,2425.74,0.30187,0.23169,0.82494,0.75708,0.74645,0.7941,0.66985,0.56034,0.63461,0.88447,9.80313e-05,9.80313e-05,9.80313e-05
513,2430.25,0.28725,0.22905,0.82502,0.82138,0.69485,0.79766,0.67097,0.55717,0.63674,0.88323,9.7e-05,9.7e-05,9.7e-05
514,2434.8,0.27094,0.20752,0.82087,0.80371,0.70289,0.79608,0.66607,0.55614,0.64421,0.88338,9.59688e-05,9.59688e-05,9.59688e-05
515,2439.39,0.27877,0.22214,0.83484,0.77749,0.72921,0.79542,0.66771,0.55165,0.64468,0.88404,9.49375e-05,9.49375e-05,9.49375e-05
516,2443.95,0.28392,0.22335,0.8375,0.7906,0.72267,0.79466,0.66284,0.54907,0.63567,0.88383,9.39063e-05,9.39063e-05,9.39063e-05
517,2448.54,0.30224,0.23635,0.83172,0.74721,0.76199,0.7938,0.66004,0.54789,0.63623,0.88219,9.2875e-05,9.2875e-05,9.2875e-05
518,2453.09,0.28421,0.215,0.81875,0.78505,0.7169,0.79039,0.65999,0.54907,0.64286,0.88183,9.18437e-05,9.18437e-05,9.18437e-05
519,2457.69,0.28123,0.22377,0.82849,0.82485,0.6865,0.79191,0.66127,0.55628,0.64839,0.88429,9.08125e-05,9.08125e-05,9.08125e-05
520,2462.29,0.29699,0.22365,0.82959,0.75177,0.74676,0.79223,0.66048,0.56819,0.65416,0.88771,8.97813e-05,8.97813e-05,8.97813e-05
521,2466.91,0.29261,0.22484,0.83369,0.75519,0.74247,0.79291,0.66217,0.56944,0.65833,0.88913,8.875e-05,8.875e-05,8.875e-05
522,2471.37,0.28626,0.22031,0.82679,0.78685,0.71122,0.79456,0.6616,0.57275,0.65983,0.89007,8.77188e-05,8.77188e-05,8.77188e-05
523,2476.06,0.30098,0.22142,0.8242,0.7829,0.72403,0.79355,0.66037,0.5696,0.66104,0.88897,8.66875e-05,8.66875e-05,8.66875e-05
524,2480.75,0.27892,0.21883,0.82733,0.77685,0.7331,0.7955,0.66468,0.56815,0.65379,0.88837,8.56562e-05,8.56562e-05,8.56562e-05
525,2485.25,0.28842,0.22061,0.83142,0.78358,0.73179,0.79528,0.66498,0.56531,0.64765,0.88722,8.4625e-05,8.4625e-05,8.4625e-05
526,2489.79,0.28221,0.21361,0.82827,0.79971,0.71389,0.79691,0.66714,0.5649,0.64686,0.88514,8.35938e-05,8.35938e-05,8.35938e-05
527,2494.38,0.28006,0.21809,0.83103,0.79688,0.71006,0.79461,0.66553,0.56356,0.65122,0.8834,8.25625e-05,8.25625e-05,8.25625e-05
528,2499.02,0.28108,0.21653,0.83088,0.79493,0.72591,0.79405,0.6625,0.56259,0.65014,0.88055,8.15313e-05,8.15313e-05,8.15313e-05
529,2503.62,0.28593,0.21612,0.82805,0.78539,0.73272,0.79484,0.66405,0.56117,0.64918,0.8815,8.05e-05,8.05e-05,8.05e-05
530,2508.29,0.28369,0.21113,0.83096,0.79067,0.7392,0.79648,0.66536,0.56134,0.63705,0.8842,7.94687e-05,7.94687e-05,7.94687e-05
531,2512.92,0.27603,0.20977,0.81921,0.79527,0.73455,0.79443,0.66789,0.55773,0.63578,0.88316,7.84375e-05,7.84375e-05,7.84375e-05
