epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,2094.52,0.35807,0.28041,0.83545,0.78569,0.75388,0.79535,0.67156,0.60268,0.93065,0.97855,0.000244469,0.000244469,0.000244469
371,2099.9,0.35022,0.2817,0.83493,0.8237,0.73314,0.81237,0.68483,0.60457,0.91497,0.96263,0.000243437,0.000243437,0.000243437
372,2104.92,0.33853,0.26922,0.83315,0.83315,0.742,0.81907,0.68296,0.63031,0.88108,0.99421,0.000242406,0.000242406,0.000242406
373,2109.75,0.35593,0.27663,0.84028,0.78227,0.77151,0.81614,0.68379,0.61563,0.87882,0.99382,0.000241375,0.000241375,0.000241375
374,2114.69,0.3523,0.27837,0.83155,0.79488,0.74042,0.81477,0.6822,0.62178,0.87834,0.99415,0.000240344,0.000240344,0.000240344
375,2119.5,0.33884,0.27015,0.82309,0.79373,0.74113,0.80846,0.67845,0.61114,0.85775,0.98735,0.000239313,0.000239313,0.000239313
376,2124.48,0.32447,0.25627,0.83205,0.8105,0.73316,0.79587,0.67042,0.60539,0.86461,0.97904,0.000238281,0.000238281,0.000238281
377,2129.41,0.33828,0.25907,0.83564,0.82448,0.72504,0.8,0.67169,0.60182,0.85226,0.98496,0.00023725,0.00023725,0.00023725
378,2134.61,0.34281,0.27887,0.83571,0.81532,0.74569,0.79823,0.66864,0.60166,0.81861,0.97559,0.000236219,0.000236219,0.000236219
379,2140,0.35086,0.27213,0.83764,0.79141,0.75313,0.79957,0.67109,0.60597,0.80089,0.99176,0.000235188,0.000235188,0.000235188
380,2145.43,0.35697,0.29203,0.83948,0.8024,0.72712,0.79594,0.66566,0.61524,0.86225,0.99862,0.000234156,0.000234156,0.000234156
381,2150.87,0.33658,0.2689,0.8337,0.78376,0.72759,0.79664,0.67019,0.59987,0.90543,0.98302,0.000233125,0.000233125,0.000233125
382,2156.32,0.33563,0.26879,0.82684,0.75148,0.77116,0.79554,0.67261,0.58818,0.86091,0.97706,0.000232094,0.000232094,0.000232094
383,2161.92,0.3345,0.26426,0.8325,0.80686,0.73972,0.79462,0.67285,0.59452,0.80541,0.9807,0.000231062,0.000231062,0.000231062
384,2166.92,0.33794,0.27061,0.84163,0.83371,0.73888,0.80073,0.67737,0.59764,0.80987,0.96913,0.000230031,0.000230031,0.000230031
385,2171.84,0.34221,0.26981,0.83477,0.82557,0.73686,0.8003,0.67532,0.60279,0.7908,0.97883,0.000229,0.000229,0.000229
386,2176.83,0.32477,0.25898,0.82739,0.79989,0.74437,0.7968,0.66993,0.61195,0.77685,0.9818,0.000227969,0.000227969,0.000227969
387,2181.78,0.34033,0.27163,0.84433,0.76015,0.75651,0.79183,0.66516,0.5992,0.79225,0.95668,0.000226938,0.000226938,0.000226938
388,2187.05,0.34381,0.27235,0.8378,0.7727,0.74382,0.79442,0.67124,0.60632,0.78647,0.96942,0.000225906,0.000225906,0.000225906
389,2192.56,0.33787,0.26803,0.8352,0.80518,0.71384,0.79404,0.66794,0.61145,0.73693,0.99268,0.000224875,0.000224875,0.000224875
390,2197.82,0.33593,0.26793,0.84117,0.78749,0.71678,0.79127,0.66485,0.60218,0.74333,0.97917,0.000223844,0.000223844,0.000223844
391,2203.4,0.33669,0.26645,0.83076,0.7906,0.71365,0.79371,0.66492,0.60174,0.79671,0.96594,0.000222813,0.000222813,0.000222813
392,2209.21,0.32349,0.25871,0.83125,0.83541,0.68457,0.79179,0.6683,0.60542,0.83754,0.95409,0.000221781,0.000221781,0.000221781
393,2215,0.32314,0.26555,0.83302,0.79523,0.72667,0.79003,0.66932,0.6133,0.86221,0.96695,0.00022075,0.00022075,0.00022075
394,2220.82,0.3438,0.2673,0.83757,0.82084,0.71234,0.79258,0.67232,0.6111,0.86125,0.97235,0.000219719,0.000219719,0.000219719
395,2226.63,0.32857,0.26386,0.83974,0.83652,0.70022,0.79629,0.67361,0.59557,0.85366,0.95965,0.000218688,0.000218688,0.000218688
396,2232.44,0.33761,0.27146,0.82864,0.82943,0.70153,0.79499,0.67287,0.60493,0.87592,0.95586,0.000217656,0.000217656,0.000217656
397,2238.22,0.35223,0.26677,0.83164,0.7978,0.73057,0.79951,0.67282,0.62328,0.89242,0.97215,0.000216625,0.000216625,0.000216625
